Attr 1,Attr 2
0.37878,0.810971
0.490062,1
0.384118,0.789746
0.375603,0.774604
0.391728,0.75587
0.407245,0.803942
0.38605,0.800504
0.394222,0.784649
0.415045,0.799463
0.392375,0.780455
0.395432,0.788251
0.418666,0.782263
0.483386,0.766982
0.386512,0.812342
0.402924,0.769489
0.420258,0.77496
0.406866,0.772724
0.400609,0.777129
0.423535,0.766794
0.363881,0.826088
0.609834,0.71401
0.418115,0.787344
0.380553,0.786289
0.389461,0.788628
0.562988,1
0.395826,0.763944
0.438504,1
0.422854,0.807366
0.392247,0.762073
0.61159,0.783678
0.40685,0.778887
0.403005,0.78546
0.575089,1
0.413266,0.820263
0.416849,0.796262
0.413666,0.799695
0.449119,0.805163
0.405666,0.793709
0.383954,0.797875
0.570227,1
0.459093,0.78483
0.547183,0.767243
0.398149,0.642117
0.555274,0.804235
0.31496,0.578688
0.595846,0.587373
0.340482,0.599385
0.555157,0.568123
0.328929,0.593719
0.561916,0.815127
0.52979,0.806236
0.622466,0.598995
0.317844,0.594764
0.545205,0.962417
0.534423,0.593083
0.55474,0.683031
0.474563,0.561539
0.331789,0.964293
0.393754,0.52702
0.559072,0.75015
0.244946,0.599939
0.350322,0.826217
0.259844,0.458438
0.44151,0.547181
0.279111,0.424186
0.386393,0.551006
0.410903,0.522038
0.462992,0.525572
0.482454,0.515927
0.381142,0.707647
0.306373,0.50286
0.468868,0.491178
0.483566,0.500295
0.479617,0.587093
0.354908,0.423216
0.400215,0.834966
0.4625,0.533441
0.371991,0.368169
0.470882,0.551637
0.38901,0.59521
0.371738,0.393952
0.469272,0.651074
0.406402,0.43232
0.467568,0.589198
0.3513,0.37451
0.407543,0.416182
0.435468,0.427679
0.431276,0.603727
0.331882,0.385167
0.342291,0.484076
0.329619,0.540812
0.422314,0.381333
0.437635,0.569355
0.268181,0.430823
0.339077,0.376011
0.382271,0.365826
0.56473,0.547142
0.384591,0.59992
0.45269,0.578438
0.674168,0.797898
0.549897,0.651561
0.665589,0.614776
0.508791,0.617295
0.539908,0.503683
0.468504,0.511009
0.571553,0.860747
0.666717,0.753433
0.615779,0.612798
0.481398,0.654558
0.501133,0.587809
0.648491,0.528419
0.644319,0.809368
0.527338,0.739123
0.547432,0.663381
0.494203,0.667525
0.561699,0.815974
0.511756,0.656671
0.520437,0.689264
0,0.10868
0.059047,0.123762
0.094116,0.150565
0.035036,0.121664
0.056298,0.072789
0.086329,0.158755
0.138005,0.074946
0.034068,0.093084
0.075227,0.117858
0.090893,0.12343
0.095774,0.342855
0.048718,0.116381
0.098899,0.129564
0.09589,0.18389
0.068427,0.137592
0.070843,0.06846
0.093096,0.04558
0.054075,0.064616
0.091767,0.089465
0.098141,0.077938
